"","month","value","year","Departamento","Municipio","variable","sector"
"21047","Febrero",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31047","Marzo",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41047","Abril",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51047","Mayo",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61047","Junio",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71047","Julio",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81047","Agosto",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91047","Septiembre",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101047","Octubre",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111097","Noviembre",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121047","Diciembre",NA,2016,"76 - Valle del Cauca","76275 - Florida","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12098","Enero",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21048","Febrero",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31048","Marzo",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41048","Abril",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51048","Mayo",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61048","Junio",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71048","Julio",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81048","Agosto",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91048","Septiembre",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101048","Octubre",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111098","Noviembre",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121048","Diciembre",NA,2016,"76 - Valle del Cauca","76306 - Ginebra","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"12099","Enero",9,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21049","Febrero",8,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31049","Marzo",8,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41049","Abril",8,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51049","Mayo",7,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61049","Junio",7,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71049","Julio",8,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81049","Agosto",8,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91049","Septiembre",9,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101049","Octubre",9,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111099","Noviembre",8,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121049","Diciembre",8,2016,"76 - Valle del Cauca","76318 - Guacarí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13000","Enero",92,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21050","Febrero",91,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31050","Marzo",80,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41050","Abril",76,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51050","Mayo",77,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61050","Junio",71,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71050","Julio",72,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81050","Agosto",76,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91050","Septiembre",73,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101050","Octubre",83,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111100","Noviembre",82,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121050","Diciembre",75,2016,"76 - Valle del Cauca","76364 - Jamundí","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13001","Enero",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21051","Febrero",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31051","Marzo",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41051","Abril",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51051","Mayo",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61051","Junio",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71051","Julio",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81051","Agosto",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91051","Septiembre",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101051","Octubre",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111101","Noviembre",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121051","Diciembre",NA,2016,"76 - Valle del Cauca","76377 - La Cumbre","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13002","Enero",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21052","Febrero",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31052","Marzo",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41052","Abril",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51052","Mayo",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61052","Junio",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71052","Julio",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81052","Agosto",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91052","Septiembre",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101052","Octubre",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111102","Noviembre",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121052","Diciembre",NA,2016,"76 - Valle del Cauca","76400 - La Unión","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13003","Enero",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21053","Febrero",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31053","Marzo",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41053","Abril",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51053","Mayo",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61053","Junio",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71053","Julio",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81053","Agosto",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91053","Septiembre",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101053","Octubre",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111103","Noviembre",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121053","Diciembre",NA,2016,"76 - Valle del Cauca","76403 - La Victoria","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13004","Enero",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21054","Febrero",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31054","Marzo",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41054","Abril",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51054","Mayo",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61054","Junio",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71054","Julio",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81054","Agosto",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91054","Septiembre",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101054","Octubre",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111104","Noviembre",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121054","Diciembre",NA,2016,"76 - Valle del Cauca","76497 - Obando","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13005","Enero",7,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21055","Febrero",9,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31055","Marzo",9,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41055","Abril",8,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51055","Mayo",9,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61055","Junio",9,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71055","Julio",9,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81055","Agosto",10,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91055","Septiembre",11,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101055","Octubre",14,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111105","Noviembre",13,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121055","Diciembre",17,2016,"76 - Valle del Cauca","76520 - Palmira","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13006","Enero",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21056","Febrero",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31056","Marzo",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41056","Abril",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51056","Mayo",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61056","Junio",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71056","Julio",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81056","Agosto",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91056","Septiembre",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101056","Octubre",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111106","Noviembre",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121056","Diciembre",1,2016,"76 - Valle del Cauca","76563 - Pradera","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13007","Enero",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21057","Febrero",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31057","Marzo",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41057","Abril",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51057","Mayo",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61057","Junio",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71057","Julio",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81057","Agosto",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91057","Septiembre",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101057","Octubre",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111107","Noviembre",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121057","Diciembre",NA,2016,"76 - Valle del Cauca","76606 - Restrepo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13008","Enero",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21058","Febrero",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31058","Marzo",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41058","Abril",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51058","Mayo",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61058","Junio",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71058","Julio",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81058","Agosto",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91058","Septiembre",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101058","Octubre",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111108","Noviembre",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121058","Diciembre",NA,2016,"76 - Valle del Cauca","76616 - Riofrío","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13009","Enero",4,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21059","Febrero",4,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31059","Marzo",4,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41059","Abril",4,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51059","Mayo",4,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61059","Junio",5,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71059","Julio",5,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81059","Agosto",5,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91059","Septiembre",6,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101059","Octubre",6,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111109","Noviembre",6,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121059","Diciembre",6,2016,"76 - Valle del Cauca","76622 - Roldanillo","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13010","Enero",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21060","Febrero",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31060","Marzo",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41060","Abril",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51060","Mayo",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61060","Junio",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"71060","Julio",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"81060","Agosto",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"91060","Septiembre",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"101060","Octubre",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"111110","Noviembre",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"121060","Diciembre",NA,2016,"76 - Valle del Cauca","76670 - San Pedro","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"13011","Enero",NA,2016,"76 - Valle del Cauca","76736 - Sevilla","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"21061","Febrero",NA,2016,"76 - Valle del Cauca","76736 - Sevilla","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"31061","Marzo",NA,2016,"76 - Valle del Cauca","76736 - Sevilla","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"41061","Abril",NA,2016,"76 - Valle del Cauca","76736 - Sevilla","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"51061","Mayo",NA,2016,"76 - Valle del Cauca","76736 - Sevilla","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"61061","Junio",NA,2016,"76 - Valle del Cauca","76736 - Sevilla","NumerodeCotizantes","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
