"dane_code","department","municipality","cod_dde_2026","cod_mme_2026","municipality_2026","pvs1_petro_2022","petro_winner_2022","winner_name_2022","share_cepeda_2026","cepeda_winner_2026","winner_name_2026","total_votes_2026","match_type","switched_plurality","petro_share_diff","petro_supporter_switched"
"08078","Atlantico","Baranoa","03","004","BARANOA",0.593199968338013,TRUE,"gustavo_petro",0.614807048398552,TRUE,"IVÁN CEPEDA CASTRO",29567,"exact",FALSE,0.0216070800605398,"No Switch (Still Petro)"
"08137","Atlantico","Campo De La Cruz","03","007","CAMPO DE LA CRUZ",0.342299997806549,FALSE,"federico_gutiérrez",0.337674527748445,FALSE,"ABELARDO DE LA ESPRIELLA",8523,"exact",FALSE,-0.00462547005810371,"Did not vote Petro before"
"08141","Atlantico","Candelaria","03","010","CANDELARIA",0.343100011348724,FALSE,"federico_gutiérrez",0.342137271937446,FALSE,"ABELARDO DE LA ESPRIELLA",5755,"exact",FALSE,-0.000962739411278668,"Did not vote Petro before"
"08296","Atlantico","Galapa","03","013","GALAPA",0.656800031661987,TRUE,"gustavo_petro",0.653530377668309,TRUE,"IVÁN CEPEDA CASTRO",22533,"exact",FALSE,-0.00326965399367862,"No Switch (Still Petro)"
"08372","Atlantico","Juan De Acosta","03","016","JUAN DE ACOSTA",0.423400014638901,TRUE,"gustavo_petro",0.384123601491742,FALSE,"ABELARDO DE LA ESPRIELLA",9385,"exact",TRUE,-0.0392764131471586,"Switched (Voted Petro before, not anymore)"
"08421","Atlantico","Luruaco","03","019","LURUACO",0.351799994707108,FALSE,"federico_gutiérrez",0.473827947200728,TRUE,"IVÁN CEPEDA CASTRO",10985,"exact",FALSE,0.122027952493621,"Did not vote Petro before"
"08433","Atlantico","Malambo","03","022","MALAMBO",0.672800004482269,TRUE,"gustavo_petro",0.681759172797048,TRUE,"IVÁN CEPEDA CASTRO",43907,"exact",FALSE,0.00895916831477905,"No Switch (Still Petro)"
"08436","Atlantico","Manati","03","025","MANATI",0.317699998617172,FALSE,"federico_gutiérrez",0.3240540090015,FALSE,"ABELARDO DE LA ESPRIELLA",5999,"exact",FALSE,0.00635401038432803,"Did not vote Petro before"
"08520","Atlantico","Palmar De Varela","03","028","PALMAR DE VARELA",0.643299996852875,TRUE,"gustavo_petro",0.621348954519567,TRUE,"IVÁN CEPEDA CASTRO",12291,"exact",FALSE,-0.0219510423333076,"No Switch (Still Petro)"
"08549","Atlantico","Piojo","03","031","PIOJO",0.478499978780746,TRUE,"gustavo_petro",0.501753155680224,TRUE,"IVÁN CEPEDA CASTRO",2852,"exact",FALSE,0.0232531768994779,"No Switch (Still Petro)"
"08558","Atlantico","Polonuevo","03","034","POLONUEVO",0.642399966716766,TRUE,"gustavo_petro",0.681681320004818,TRUE,"IVÁN CEPEDA CASTRO",8303,"exact",FALSE,0.0392813532880512,"No Switch (Still Petro)"
"08560","Atlantico","Ponedera","03","035","PONEDERA",0.478100001811981,TRUE,"gustavo_petro",0.483681823210532,TRUE,"IVÁN CEPEDA CASTRO",9039,"exact",FALSE,0.00558182139855096,"No Switch (Still Petro)"
"08573","Atlantico","Puerto Colombia","03","037","PUERTO COLOMBIA",0.523800015449524,TRUE,"gustavo_petro",0.541150462856353,TRUE,"IVÁN CEPEDA CASTRO",21713,"exact",FALSE,0.0173504474068295,"No Switch (Still Petro)"
"08606","Atlantico","Repelon","03","040","REPELON",0.436100006103516,TRUE,"gustavo_petro",0.483325183374083,TRUE,"IVÁN CEPEDA CASTRO",10225,"exact",FALSE,0.0472251772705675,"No Switch (Still Petro)"
"08634","Atlantico","Sabanagrande","03","043","SABANAGRANDE",0.607900023460388,TRUE,"gustavo_petro",0.594419016683892,TRUE,"IVÁN CEPEDA CASTRO",13546,"exact",FALSE,-0.0134810067764962,"No Switch (Still Petro)"
"08675","Atlantico","Santa Lucia","03","047","SANTA LUCIA",0.254799991846085,FALSE,"federico_gutiérrez",0.269003876622282,FALSE,"ABELARDO DE LA ESPRIELLA",5933,"exact",FALSE,0.0142038847761976,"Did not vote Petro before"
"08685","Atlantico","Santo Tomas","03","049","SANTO TOMAS",0.650299966335297,TRUE,"gustavo_petro",0.600253538981618,TRUE,"IVÁN CEPEDA CASTRO",14199,"exact",FALSE,-0.0500464273536783,"No Switch (Still Petro)"
"08758","Atlantico","Soledad","03","052","SOLEDAD",0.654800057411194,TRUE,"gustavo_petro",0.618473801292474,TRUE,"IVÁN CEPEDA CASTRO",170371,"exact",FALSE,-0.0363262561187203,"No Switch (Still Petro)"
"08770","Atlantico","Suan","03","055","SUAN",0.354399979114532,FALSE,"federico_gutiérrez",0.334676606890993,FALSE,"ABELARDO DE LA ESPRIELLA",4963,"exact",FALSE,-0.0197233722235391,"Did not vote Petro before"
"08832","Atlantico","Tubara","03","058","TUBARA",0.558399975299835,TRUE,"gustavo_petro",0.600604421822809,TRUE,"IVÁN CEPEDA CASTRO",6287,"exact",FALSE,0.0422044465229737,"No Switch (Still Petro)"
"08849","Atlantico","Usiacuri","03","061","USIACURI",0.523899972438812,TRUE,"gustavo_petro",0.619107744107744,TRUE,"IVÁN CEPEDA CASTRO",4752,"exact",FALSE,0.0952077716689319,"No Switch (Still Petro)"
"11001","Bogota, D.C.","Bogota, D.C.","16","001","BOGOTA. D.C.",0.470499992370605,TRUE,"gustavo_petro",0.413110143811178,TRUE,"IVÁN CEPEDA CASTRO",4128330,"exact",FALSE,-0.0573898485594276,"No Switch (Still Petro)"
"13006","Bolivar","Achi","05","004","ACHI",0.218400001525879,FALSE,"federico_gutiérrez",0.27809023872016,FALSE,"ABELARDO DE LA ESPRIELLA",8001,"exact",FALSE,0.0596902371942811,"Did not vote Petro before"
"13030","Bolivar","Altos Del Rosario","05","006","ALTOS DEL ROSARIO",0.311599999666214,TRUE,"gustavo_petro",0.342750698540826,FALSE,"ABELARDO DE LA ESPRIELLA",3221,"exact",TRUE,0.0311506988746119,"Switched (Voted Petro before, not anymore)"
"13042","Bolivar","Arenal","05","005","ARENAL",0.488900005817413,TRUE,"gustavo_petro",0.568459254371495,TRUE,"IVÁN CEPEDA CASTRO",3031,"exact",FALSE,0.0795592485540813,"No Switch (Still Petro)"
"13052","Bolivar","Arjona","05","007","ARJONA",0.551199972629547,TRUE,"gustavo_petro",0.651763500658569,TRUE,"IVÁN CEPEDA CASTRO",27332,"exact",FALSE,0.100563528029022,"No Switch (Still Petro)"
"13062","Bolivar","Arroyohondo","05","009","ARROYO HONDO",0.25229999423027,FALSE,"federico_gutiérrez",0.2509583439816,FALSE,"ABELARDO DE LA ESPRIELLA",3913,"exact",FALSE,-0.00134165024867061,"Did not vote Petro before"
"13074","Bolivar","Barranco De Loba","05","010","BARRANCO DE LOBA",0.243900001049042,FALSE,"federico_gutiérrez",0.360338345864662,FALSE,"ABELARDO DE LA ESPRIELLA",5320,"exact",FALSE,0.11643834481562,"Did not vote Petro before"
"13140","Bolivar","Calamar","05","013","CALAMAR",0.389900028705597,FALSE,"federico_gutiérrez",0.416605883783127,FALSE,"ABELARDO DE LA ESPRIELLA",8226,"exact",FALSE,0.0267058550775298,"Did not vote Petro before"
"13160","Bolivar","Cantagallo","05","014","CANTAGALLO",0.450899988412857,TRUE,"gustavo_petro",0.55072146917359,TRUE,"IVÁN CEPEDA CASTRO",4574,"exact",FALSE,0.0998214807607328,"No Switch (Still Petro)"
"13188","Bolivar","Cicuco","05","015","CICUCO",0.483499974012375,TRUE,"gustavo_petro",0.597837388230401,TRUE,"IVÁN CEPEDA CASTRO",4809,"exact",FALSE,0.114337414218026,"No Switch (Still Petro)"
"13212","Bolivar","Cordoba","05","016","CORDOBA",0.560099959373474,TRUE,"gustavo_petro",0.570745044429255,TRUE,"IVÁN CEPEDA CASTRO",7315,"exact",FALSE,0.0106450850557809,"No Switch (Still Petro)"
"13222","Bolivar","Clemencia","05","018","CLEMENCIA",0.454399973154068,TRUE,"gustavo_petro",0.603776914931168,TRUE,"IVÁN CEPEDA CASTRO",5666,"exact",FALSE,0.1493769417771,"No Switch (Still Petro)"
"13244","Bolivar","El Carmen De Bolivar","05","022","EL CARMEN DE BOLIVAR",0.339900016784668,FALSE,"federico_gutiérrez",0.378388068263301,FALSE,"ABELARDO DE LA ESPRIELLA",27892,"exact",FALSE,0.0384880514786333,"Did not vote Petro before"
"13248","Bolivar","El Guamo","05","025","EL GUAMO",0.386399984359741,FALSE,"federico_gutiérrez",0.426992437463642,FALSE,"ABELARDO DE LA ESPRIELLA",3438,"exact",FALSE,0.0405924531039004,"Did not vote Petro before"
"13268","Bolivar","El Penon","05","027","EL PEÑON",0.347099989652634,FALSE,"federico_gutiérrez",0.455732946298984,FALSE,"ABELARDO DE LA ESPRIELLA",2756,"exact",FALSE,0.10863295664635,"Did not vote Petro before"
"13300","Bolivar","Hatillo De Loba","05","026","HATILLO DE LOBA",0.230499997735023,FALSE,"federico_gutiérrez",0.295283926852743,FALSE,"ABELARDO DE LA ESPRIELLA",5195,"exact",FALSE,0.0647839291177195,"Did not vote Petro before"
"13430","Bolivar","Magangue","05","028","MAGANGUE",0.558600008487701,TRUE,"gustavo_petro",0.598610473880842,TRUE,"IVÁN CEPEDA CASTRO",45771,"exact",FALSE,0.0400104653931401,"No Switch (Still Petro)"
"13433","Bolivar","Mahates","05","031","MAHATES",0.412000000476837,TRUE,"gustavo_petro",0.487925901422428,TRUE,"IVÁN CEPEDA CASTRO",9069,"exact",FALSE,0.0759259009455909,"No Switch (Still Petro)"
"13440","Bolivar","Margarita","05","037","MARGARITA",0.278899997472763,FALSE,"federico_gutiérrez",0.290458372310571,FALSE,"ABELARDO DE LA ESPRIELLA",4276,"exact",FALSE,0.0115583748378076,"Did not vote Petro before"
"13442","Bolivar","Maria La Baja","05","040","MARIA LA BAJA",0.560099959373474,TRUE,"gustavo_petro",0.639184611662231,TRUE,"IVÁN CEPEDA CASTRO",16532,"exact",FALSE,0.0790846522887567,"No Switch (Still Petro)"
"13458","Bolivar","Montecristo","05","041","MONTECRISTO",0.431199997663498,TRUE,"gustavo_petro",0.525693730729702,TRUE,"IVÁN CEPEDA CASTRO",3892,"exact",FALSE,0.094493733066204,"No Switch (Still Petro)"
"13468","Bolivar","Mompos","05","043","MOMPOS",0.447499990463257,TRUE,"gustavo_petro",0.481815536805353,TRUE,"IVÁN CEPEDA CASTRO",17185,"exact",FALSE,0.0343155463420967,"No Switch (Still Petro)"
"13473","Bolivar","Morales","05","044","MORALES",0.237900003790855,FALSE,"rodolfo_hernández",0.300290697674419,FALSE,"ABELARDO DE LA ESPRIELLA",6880,"exact",FALSE,0.0623906938835632,"Did not vote Petro before"
"13490","Bolivar","Norosi","05","050","NOROSI",0.547100007534027,TRUE,"gustavo_petro",0.597343105817682,TRUE,"IVÁN CEPEDA CASTRO",2183,"exact",FALSE,0.050243098283655,"No Switch (Still Petro)"
"13549","Bolivar","Pinillos","05","059","PINILLOS",0.236399993300438,FALSE,"federico_gutiérrez",0.296757457846952,FALSE,"ABELARDO DE LA ESPRIELLA",7710,"exact",FALSE,0.0603574645465141,"Did not vote Petro before"
"13580","Bolivar","Regidor","05","063","REGIDOR",0.499700009822845,TRUE,"gustavo_petro",0.570574162679426,TRUE,"IVÁN CEPEDA CASTRO",2508,"exact",FALSE,0.0708741528565804,"No Switch (Still Petro)"
"13600","Bolivar","Rio Viejo","05","065","RIOVIEJO",0.284700006246567,FALSE,"federico_gutiérrez",0.4061004784689,FALSE,"ABELARDO DE LA ESPRIELLA",3344,"exact",FALSE,0.121400472222333,"Did not vote Petro before"
"13620","Bolivar","San Cristobal","05","072","SAN CRISTOBAL",0.523999989032745,TRUE,"gustavo_petro",0.625687568756876,TRUE,"IVÁN CEPEDA CASTRO",3636,"exact",FALSE,0.10168757972413,"No Switch (Still Petro)"
"13647","Bolivar","San Estanislao","05","070","SAN ESTANISLAO",0.334600001573563,FALSE,"federico_gutiérrez",0.424097374179431,FALSE,"ABELARDO DE LA ESPRIELLA",7312,"exact",FALSE,0.0894973726058684,"Did not vote Petro before"
"13650","Bolivar","San Fernando","05","073","SAN FERNANDO",0.465000003576279,TRUE,"gustavo_petro",0.436533333333333,FALSE,"ABELARDO DE LA ESPRIELLA",3750,"exact",TRUE,-0.0284666702429454,"Switched (Voted Petro before, not anymore)"
"13654","Bolivar","San Jacinto","05","076","SAN JACINTO",0.44080001115799,TRUE,"gustavo_petro",0.464571171980243,TRUE,"IVÁN CEPEDA CASTRO",11135,"exact",FALSE,0.023771160822253,"No Switch (Still Petro)"
"13655","Bolivar","San Jacinto Del Cauca","05","078","SAN JACINTO DEL CAUCA",0.349000006914139,FALSE,"federico_gutiérrez",0.374133949191686,FALSE,"ABELARDO DE LA ESPRIELLA",3031,"exact",FALSE,0.0251339422775471,"Did not vote Petro before"
"13657","Bolivar","San Juan Nepomuceno","05","079","SAN JUAN NEPOMUCENO",0.366200000047684,FALSE,"federico_gutiérrez",0.409040945314647,FALSE,"ABELARDO DE LA ESPRIELLA",14556,"exact",FALSE,0.0428409452669632,"Did not vote Petro before"
"13667","Bolivar","San Martin De Loba","05","082","SAN MARTIN DE LOBA",0.460999995470047,TRUE,"gustavo_petro",0.475919117647059,TRUE,"IVÁN CEPEDA CASTRO",5440,"exact",FALSE,0.0149191221770118,"No Switch (Still Petro)"
"13670","Bolivar","San Pablo","05","084","SAN PABLO",0.366300016641617,FALSE,"rodolfo_hernández",0.48818387827776,TRUE,"IVÁN CEPEDA CASTRO",9267,"exact",FALSE,0.121883861636143,"Did not vote Petro before"
"13673","Bolivar","Santa Catalina","05","091","SANTA CATALINA",0.582099974155426,TRUE,"gustavo_petro",0.711876442393041,TRUE,"IVÁN CEPEDA CASTRO",5633,"exact",FALSE,0.129776468237615,"No Switch (Still Petro)"
"13683","Bolivar","Santa Rosa","05","094","SANTA ROSA",0.615800023078918,TRUE,"gustavo_petro",0.70954759922287,TRUE,"IVÁN CEPEDA CASTRO",7206,"exact",FALSE,0.0937475761439513,"No Switch (Still Petro)"
"13688","Bolivar","Santa Rosa Del Sur","05","095","SANTA ROSA DEL SUR",0.149800002574921,FALSE,"rodolfo_hernández",0.191369863013699,FALSE,"ABELARDO DE LA ESPRIELLA",14600,"exact",FALSE,0.041569860438778,"Did not vote Petro before"
"13744","Bolivar","Simiti","05","097","SIMITI",0.25,FALSE,"rodolfo_hernández",0.312644742936545,FALSE,"ABELARDO DE LA ESPRIELLA",6477,"exact",FALSE,0.0626447429365447,"Did not vote Petro before"
"13760","Bolivar","Soplaviento","05","106","SOPLAVIENTO",0.676200032234192,TRUE,"gustavo_petro",0.761153766341565,TRUE,"IVÁN CEPEDA CASTRO",4819,"exact",FALSE,0.0849537341073727,"No Switch (Still Petro)"
"13780","Bolivar","Talaigua Nuevo","05","110","TALAIGUA NUEVO",0.368900001049042,FALSE,"federico_gutiérrez",0.402753538879193,FALSE,"ABELARDO DE LA ESPRIELLA",5157,"exact",FALSE,0.0338535378301516,"Did not vote Petro before"
"13836","Bolivar","Turbaco","05","118","TURBACO",0.551500022411346,TRUE,"gustavo_petro",0.588591978160437,TRUE,"IVÁN CEPEDA CASTRO",38096,"exact",FALSE,0.0370919557490904,"No Switch (Still Petro)"
"13838","Bolivar","Turbana","05","121","TURBANA",0.579199969768524,TRUE,"gustavo_petro",0.702883263009845,TRUE,"IVÁN CEPEDA CASTRO",8532,"exact",FALSE,0.123683293241321,"No Switch (Still Petro)"
"13873","Bolivar","Villanueva","05","124","VILLANUEVA",0.356799989938736,FALSE,"federico_gutiérrez",0.515622904653346,TRUE,"IVÁN CEPEDA CASTRO",7457,"exact",FALSE,0.15882291471461,"Did not vote Petro before"
"13894","Bolivar","Zambrano","05","127","ZAMBRANO",0.715699970722198,TRUE,"gustavo_petro",0.769185126582278,TRUE,"IVÁN CEPEDA CASTRO",5056,"exact",FALSE,0.05348515586008,"No Switch (Still Petro)"
"15001","Boyaca","Tunja","07","001","TUNJA",0.45660001039505,TRUE,"gustavo_petro",0.425771500435329,TRUE,"IVÁN CEPEDA CASTRO",103370,"exact",FALSE,-0.0308285099597206,"No Switch (Still Petro)"
"15022","Boyaca","Almeida","07","007","ALMEIDA",0.206599995493889,FALSE,"rodolfo_hernández",0.233134920634921,FALSE,"ABELARDO DE LA ESPRIELLA",1008,"exact",FALSE,0.0265349251410318,"Did not vote Petro before"
"15051","Boyaca","Arcabuco","07","010","ARCABUCO",0.246700003743172,FALSE,"rodolfo_hernández",0.302643302643303,FALSE,"ABELARDO DE LA ESPRIELLA",3367,"exact",FALSE,0.0559432989001309,"Did not vote Petro before"
"15087","Boyaca","Belen","07","013","BELEN",0.261099994182587,FALSE,"rodolfo_hernández",0.268217734855136,FALSE,"ABELARDO DE LA ESPRIELLA",4556,"exact",FALSE,0.00711774067254939,"Did not vote Petro before"
"15090","Boyaca","Berbeo","07","016","BERBEO",0.357599973678589,FALSE,"rodolfo_hernández",0.366520787746171,FALSE,"ABELARDO DE LA ESPRIELLA",914,"exact",FALSE,0.00892081406758183,"Did not vote Petro before"
"15092","Boyaca","Beteitiva","07","019","BETEITIVA",0.335200011730194,FALSE,"rodolfo_hernández",0.306938775510204,FALSE,"ABELARDO DE LA ESPRIELLA",1225,"exact",FALSE,-0.02826123621999,"Did not vote Petro before"
"15097","Boyaca","Boavita","07","022","BOAVITA",0.178700014948845,FALSE,"rodolfo_hernández",0.20243812338382,FALSE,"ABELARDO DE LA ESPRIELLA",2707,"exact",FALSE,0.0237381084349748,"Did not vote Petro before"
"15104","Boyaca","Boyaca","07","025","BOYACA",0.238899990916252,FALSE,"rodolfo_hernández",0.275143090760425,FALSE,"ABELARDO DE LA ESPRIELLA",2446,"exact",FALSE,0.0362430998441731,"Did not vote Petro before"
"15109","Boyaca","Buenavista","07","031","BUENAVISTA",0.147599995136261,FALSE,"rodolfo_hernández",0.155669442664958,FALSE,"ABELARDO DE LA ESPRIELLA",3122,"exact",FALSE,0.00806944752869737,"Did not vote Petro before"
"15114","Boyaca","Busbanza","07","034","BUSBANZA",0.242299988865852,FALSE,"rodolfo_hernández",0.245997088791849,FALSE,"ABELARDO DE LA ESPRIELLA",687,"exact",FALSE,0.00369709992599626,"Did not vote Petro before"
"15135","Boyaca","Campohermoso","07","040","CAMPOHERMOSO",0.123700000345707,FALSE,"rodolfo_hernández",0.138888888888889,FALSE,"ABELARDO DE LA ESPRIELLA",1404,"exact",FALSE,0.015188888543182,"Did not vote Petro before"
"15162","Boyaca","Cerinza","07","043","CERINZA",0.328699976205826,FALSE,"rodolfo_hernández",0.333758503401361,FALSE,"ABELARDO DE LA ESPRIELLA",2352,"exact",FALSE,0.00505852719553473,"Did not vote Petro before"
"15172","Boyaca","Chinavita","07","064","CHINAVITA",0.187399998307228,FALSE,"rodolfo_hernández",0.183186299948106,FALSE,"ABELARDO DE LA ESPRIELLA",1927,"exact",FALSE,-0.00421369835912222,"Did not vote Petro before"
"15176","Boyaca","Chiquinquira","07","067","CHIQUINQUIRA",0.296200007200241,FALSE,"rodolfo_hernández",0.314111723480983,FALSE,"ABELARDO DE LA ESPRIELLA",29394,"exact",FALSE,0.0179117162807415,"Did not vote Petro before"
"15180","Boyaca","Chiscas","07","070","CHISCAS",0.102899998426437,FALSE,"rodolfo_hernández",0.131281407035176,FALSE,"ABELARDO DE LA ESPRIELLA",1592,"exact",FALSE,0.0283814086087385,"Did not vote Petro before"
"15183","Boyaca","Chita","07","073","CHITA",0.138699993491173,FALSE,"rodolfo_hernández",0.160990712074303,FALSE,"ABELARDO DE LA ESPRIELLA",3230,"exact",FALSE,0.0222907185831306,"Did not vote Petro before"
"15185","Boyaca","Chitaraque","07","076","CHITARAQUE",0.109200000762939,FALSE,"rodolfo_hernández",0.150326797385621,FALSE,"ABELARDO DE LA ESPRIELLA",2907,"exact",FALSE,0.0411267966226815,"Did not vote Petro before"
"15187","Boyaca","Chivata","07","077","CHIVATA",0.276699990034103,FALSE,"rodolfo_hernández",0.290564373897707,FALSE,"ABELARDO DE LA ESPRIELLA",2268,"exact",FALSE,0.0138643838636038,"Did not vote Petro before"
"15189","Boyaca","Cienega","07","046","CIENEGA",0.128499999642372,FALSE,"rodolfo_hernández",0.115321252059308,FALSE,"ABELARDO DE LA ESPRIELLA",2428,"exact",FALSE,-0.0131787475830641,"Did not vote Petro before"
"15204","Boyaca","Combita","07","049","COMBITA",0.317900002002716,FALSE,"rodolfo_hernández",0.345566798147831,FALSE,"ABELARDO DE LA ESPRIELLA",5831,"exact",FALSE,0.0276667961451145,"Did not vote Petro before"
"15212","Boyaca","Coper","07","052","COPER",0.0984000042080879,FALSE,"rodolfo_hernández",0.123470522803115,FALSE,"ABELARDO DE LA ESPRIELLA",1798,"exact",FALSE,0.0250705185950267,"Did not vote Petro before"
"15215","Boyaca","Corrales","07","055","CORRALES",0.331699967384338,FALSE,"rodolfo_hernández",0.302017291066282,FALSE,"ABELARDO DE LA ESPRIELLA",1735,"exact",FALSE,-0.0296826763180559,"Did not vote Petro before"
"15218","Boyaca","Covarachia","07","058","COVARACHIA",0.0687000006437302,FALSE,"rodolfo_hernández",0.103778605641299,FALSE,"ABELARDO DE LA ESPRIELLA",1879,"exact",FALSE,0.0350786049975684,"Did not vote Petro before"
"15223","Boyaca","Cubara","07","059","CUBARA",0.43529999256134,FALSE,"rodolfo_hernández",0.552121012824729,TRUE,"IVÁN CEPEDA CASTRO",3041,"exact",FALSE,0.116821020263388,"Did not vote Petro before"
"15224","Boyaca","Cucaita","07","060","CUCAITA",0.375600010156631,FALSE,"rodolfo_hernández",0.378842676311031,FALSE,"ABELARDO DE LA ESPRIELLA",2212,"exact",FALSE,0.00324266615439928,"Did not vote Petro before"
"15226","Boyaca","Cuitiva","07","061","CUITIVA",0.231100007891655,FALSE,"rodolfo_hernández",0.256317689530686,FALSE,"ABELARDO DE LA ESPRIELLA",1108,"exact",FALSE,0.0252176816390309,"Did not vote Petro before"
"15232","Boyaca","Chiquiza","07","068","CHIQUIZA",0.26790001988411,FALSE,"rodolfo_hernández",0.286129568106312,FALSE,"ABELARDO DE LA ESPRIELLA",2408,"exact",FALSE,0.0182295482222028,"Did not vote Petro before"
