"Country","Departamento","Municipio","value","year","variable","sector"
"1 - Colombia","05 - Antioquia","05364 - Jardín",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05368 - Jericó",286,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05376 - La Ceja",216,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05380 - La Estrella",2107,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05390 - La Pintada",14,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05400 - La Unión",166,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05411 - Liborina",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05425 - Maceo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05440 - Marinilla",86,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05467 - Montebello",1,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05475 - Murindó",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05480 - Mutatá",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05483 - Nariño",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05490 - Necoclí",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05495 - Nechí",11095,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05501 - Olaya",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05541 - Peñol",13,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05543 - Peque",6,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05576 - Pueblorrico",253,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05579 - Puerto Berrío",78106,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05585 - Puerto Nare",273,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05591 - Puerto Triunfo",36,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05604 - Remedios",1254,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05607 - Retiro",42,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05615 - Rionegro",987,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05628 - Sabanalarga",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05631 - Sabaneta",30,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05642 - Salgar",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05647 - San Andrés De Cuerquía",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05649 - San Carlos",108,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05652 - San Francisco",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05656 - San Jerónimo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05658 - San José De La Montaña",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05659 - San Juan De Urabá",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05660 - San Luis",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05664 - San Pedro",18,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05665 - San Pedro De Uraba",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05667 - San Rafael",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05670 - San Roque",231,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05674 - San Vicente",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05679 - Santa Bárbara",86,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05686 - Santa Rosa De Osos",358,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05690 - Santo Domingo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05697 - El Santuario",90,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05736 - Segovia",22886,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05756 - Sonson",2057,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05761 - Sopetrán",2271,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05789 - Támesis",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05790 - Tarazá",229,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05792 - Tarso",1388,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05809 - Titiribí",7054,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05819 - Toledo",341,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05837 - Turbo",411,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05842 - Uramita",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05847 - Urrao",185,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05854 - Valdivia",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05856 - Valparaíso",10,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05858 - Vegachí",137,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05861 - Venecia",1676,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05873 - Vigía Del Fuerte",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05885 - Yalí",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05887 - Yarumal",2552,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05890 - Yolombó",62,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05893 - Yondó",2023,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05895 - Zaragoza",8027,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05999 - Sin Informacion - Antioquia",30,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08001 - Barranquilla",96985,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08078 - Baranoa",599,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08137 - Campo De La Cruz",382,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08141 - Candelaria",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08296 - Galapa",1727,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08372 - Juan De Acosta",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08421 - Luruaco",111,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08433 - Malambo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08436 - Manatí",1,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08520 - Palmar De Varela",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08549 - Piojó",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08558 - Polonuevo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08560 - Ponedera",768,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08573 - Puerto Colombia",163,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08606 - Repelón",337,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08634 - Sabanagrande",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08638 - Sabanalarga",318,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08675 - Santa Lucía",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08685 - Santo Tomás",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08758 - Soledad",2285,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08770 - Suan",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08832 - Tubará",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08849 - Usiacurí",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08999 - Sin Informacion - Atlantico",41,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","11 - Bogotá, D.C.","11001 - Bogotá, D.C.",575009,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","11 - Bogotá, D.C.","11999 - Bogotá, D.C.",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13001 - Cartagena",62297,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13006 - Achí",100,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13030 - Altos Del Rosario",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13042 - Arenal",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13052 - Arjona",53,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13062 - Arroyohondo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13074 - Barranco De Loba",225,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13140 - Calamar",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13160 - Cantagallo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13188 - Cicuco",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13212 - Córdoba",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13222 - Clemencia",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13244 - El Carmen De Bolívar",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13248 - El Guamo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13268 - El Peñón",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13300 - Hatillo De Loba",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13430 - Magangué",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13433 - Mahates",34,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13440 - Margarita",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13442 - María La Baja",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13458 - Montecristo",273,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13468 - Mompós",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13473 - Morales",41,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13490 - Norosí",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13549 - Pinillos",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13580 - Regidor",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13600 - Río Viejo",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13620 - San Cristóbal",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13647 - San Estanislao",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13650 - San Fernando",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13654 - San Jacinto",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13655 - San Jacinto Del Cauca",NA,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13657 - San Juan Nepomuceno",356,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13667 - San Martín De Loba",233,2014,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
