"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"7629","Valor IBC",31,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",1436200
"7630","Valor IBC",32,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",1070300
"7631","Valor IBC",35,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",2074000
"7632","Valor IBC",36,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",1307250
"7633","Valor IBC",40,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",1455440
"7634","Valor IBC",42,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",936600
"7635","Valor IBC",44,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",3351204
"7636","Valor IBC",46,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",2507000
"7637","Valor IBC",47,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",546870
"7638","Valor IBC",50,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",787752
"7639","Valor IBC",51,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",2520000
"7640","Valor IBC",52,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",2634200
"7641","Valor IBC",56,"MASCULINO","2019/01/10","NO REPORTADO","25899 - Zipaquirá",781242
"7642","Valor IBC",23,"FEMENINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",781242
"7643","Valor IBC",26,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",2917621
"7644","Valor IBC",29,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",2181260
"7645","Valor IBC",30,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",1936520
"7646","Valor IBC",33,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",1132480
"7647","Valor IBC",34,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",2662484
"7648","Valor IBC",35,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",3827874
"7649","Valor IBC",36,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",675399
"7650","Valor IBC",39,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",1909236
"7651","Valor IBC",41,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",1395566
"7652","Valor IBC",43,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",2223121
"7653","Valor IBC",44,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",583334
"7654","Valor IBC",45,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",782000
"7655","Valor IBC",48,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",1607107
"7656","Valor IBC",52,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",2011840
"7657","Valor IBC",53,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",573467
"7658","Valor IBC",54,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",2282870
"7659","Valor IBC",55,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",1355467
"7660","Valor IBC",56,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",635236
"7661","Valor IBC",58,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",1481505
"7662","Valor IBC",62,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",2107275
"7663","Valor IBC",66,"MASCULINO","2019/01/11","NO REPORTADO","25899 - Zipaquirá",626996
"7664","Valor IBC",38,"FEMENINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",1551500
"7665","Valor IBC",37,"MASCULINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",819299
"7666","Valor IBC",38,"MASCULINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",2555002
"7667","Valor IBC",39,"MASCULINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",2751657
"7668","Valor IBC",42,"MASCULINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",2434525
"7669","Valor IBC",46,"MASCULINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",1656232
"7670","Valor IBC",55,"MASCULINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",1862155
"7671","Valor IBC",56,"MASCULINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",2260885
"7672","Valor IBC",63,"MASCULINO","2019/01/15","NO REPORTADO","25899 - Zipaquirá",7e+06
"7673","Valor IBC",30,"FEMENINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",1050000
"7674","Valor IBC",47,"FEMENINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",2127373
"7675","Valor IBC",53,"FEMENINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",1400000
"7676","Valor IBC",54,"FEMENINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",781243
"7677","Valor IBC",23,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",781242
"7678","Valor IBC",27,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",781242
"7679","Valor IBC",33,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",5522856
"7680","Valor IBC",36,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",4857811
"7681","Valor IBC",39,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",5891551
"7682","Valor IBC",40,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",4593502
"7683","Valor IBC",41,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",7842728
"7684","Valor IBC",43,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",3268637
"7685","Valor IBC",46,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",3388830
"7686","Valor IBC",50,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",2250561
"7687","Valor IBC",52,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",3191731
"7688","Valor IBC",54,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",9998895
"7689","Valor IBC",55,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",3616120
"7690","Valor IBC",56,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",4685367
"7691","Valor IBC",58,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",3009000
"7692","Valor IBC",62,"MASCULINO","2019/01/16","NO REPORTADO","25899 - Zipaquirá",6e+06
"7693","Valor IBC",29,"FEMENINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",9e+05
"7694","Valor IBC",34,"FEMENINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",1166000
"7695","Valor IBC",61,"FEMENINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",2394000
"7696","Valor IBC",28,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",2133414
"7697","Valor IBC",31,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",2084935
"7698","Valor IBC",35,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",2904558
"7699","Valor IBC",37,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",2181750
"7700","Valor IBC",39,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",1724467
"7701","Valor IBC",41,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",3329350
"7702","Valor IBC",42,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",1600000
"7703","Valor IBC",45,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",1640333
"7704","Valor IBC",61,"MASCULINO","2019/01/17","NO REPORTADO","25899 - Zipaquirá",2717500
"7705","Valor IBC",27,"MASCULINO","2019/01/24","NO REPORTADO","25899 - Zipaquirá",789456
"7706","Valor IBC",31,"MASCULINO","2019/01/24","NO REPORTADO","25899 - Zipaquirá",837084
"7707","Valor IBC",50,"FEMENINO","2019/01/29","NO REPORTADO","25899 - Zipaquirá",781242
"7708","Valor IBC",35,"MASCULINO","2019/01/29","NO REPORTADO","25899 - Zipaquirá",1703039
"7709","Valor IBC",37,"MASCULINO","2019/01/29","NO REPORTADO","25899 - Zipaquirá",1757289
"7710","Valor IBC",42,"MASCULINO","2019/01/29","NO REPORTADO","25899 - Zipaquirá",1869464
"7711","Valor IBC",43,"MASCULINO","2019/01/29","NO REPORTADO","25899 - Zipaquirá",1113289
"7712","Valor IBC",44,"MASCULINO","2019/01/29","NO REPORTADO","25899 - Zipaquirá",1428499
"7713","Valor IBC",51,"MASCULINO","2019/01/29","NO REPORTADO","25899 - Zipaquirá",1001289
"7714","Valor IBC",58,"MASCULINO","2019/01/29","NO REPORTADO","25899 - Zipaquirá",5378870
"7715","Valor IBC",55,"MASCULINO","2019/01/30","NO REPORTADO","25899 - Zipaquirá",781242
"7716","Valor IBC",64,"MASCULINO","2019/01/30","NO REPORTADO","25899 - Zipaquirá",3112000
"7717","Valor IBC",25,"FEMENINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",4968696
"7718","Valor IBC",27,"FEMENINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",11924874
"7719","Valor IBC",30,"FEMENINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",6624928
"7720","Valor IBC",36,"FEMENINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",828116
"7721","Valor IBC",38,"FEMENINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",3312464
"7722","Valor IBC",43,"FEMENINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",5662000
"7723","Valor IBC",67,"FEMENINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",828116
"7724","Valor IBC",28,"MASCULINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",4968696
"7725","Valor IBC",44,"MASCULINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",4968696
"7726","Valor IBC",63,"MASCULINO","2019/02/04","NO REPORTADO","25899 - Zipaquirá",828116
"7727","Valor IBC",23,"FEMENINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",2870804
"7728","Valor IBC",25,"FEMENINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",1269778
"7729","Valor IBC",47,"FEMENINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",6570000
"7730","Valor IBC",50,"FEMENINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",3726668
"7731","Valor IBC",53,"FEMENINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",8139660
"7732","Valor IBC",57,"FEMENINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",3705464
"7733","Valor IBC",59,"FEMENINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",3312464
"7734","Valor IBC",61,"FEMENINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",10102587
"7735","Valor IBC",29,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",8730617
"7736","Valor IBC",30,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",3336048
"7737","Valor IBC",33,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",6178280
"7738","Valor IBC",34,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",5357196
"7739","Valor IBC",35,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",2513600
"7740","Valor IBC",38,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",2569600
"7741","Valor IBC",39,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",9324099
"7742","Valor IBC",41,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",3385332
"7743","Valor IBC",42,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",5513600
"7744","Valor IBC",44,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",8800000
"7745","Valor IBC",47,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",9399964
"7746","Valor IBC",49,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",14877515
"7747","Valor IBC",50,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",4500000
"7748","Valor IBC",51,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",7892000
"7749","Valor IBC",52,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",16029748
"7750","Valor IBC",57,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",41730000
"7751","Valor IBC",61,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",15897093
"7752","Valor IBC",66,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",7627216
"7753","Valor IBC",68,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",5823900
"7754","Valor IBC",74,"MASCULINO","2019/02/05","NO REPORTADO","25899 - Zipaquirá",4800000
"7755","Valor IBC",48,"FEMENINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",3822000
"7756","Valor IBC",52,"FEMENINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",2922582
"7757","Valor IBC",24,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",2205000
"7758","Valor IBC",27,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",5749806
"7759","Valor IBC",29,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",4720953
"7760","Valor IBC",32,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",5024709
"7761","Valor IBC",34,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",2594854
"7762","Valor IBC",36,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",8001766
"7763","Valor IBC",42,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",4826127
"7764","Valor IBC",44,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",9833669
"7765","Valor IBC",46,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",9108770
"7766","Valor IBC",47,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",2920411
"7767","Valor IBC",56,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",3693319
"7768","Valor IBC",58,"MASCULINO","2019/02/06","NO REPORTADO","25899 - Zipaquirá",6912464
"7769","Valor IBC",24,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",6e+06
"7770","Valor IBC",27,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",2982943
"7771","Valor IBC",32,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",7651935
"7772","Valor IBC",35,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",14993750
"7773","Valor IBC",36,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",6500000
"7774","Valor IBC",37,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",16937500
"7775","Valor IBC",40,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",36733542
"7776","Valor IBC",50,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",2898406
"7777","Valor IBC",61,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",6500000
"7778","Valor IBC",69,"FEMENINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",27053632
"7779","Valor IBC",23,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",222416
"7780","Valor IBC",25,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",7827203
"7781","Valor IBC",26,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",5665632
"7782","Valor IBC",30,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",20740366
"7783","Valor IBC",31,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",19346692
"7784","Valor IBC",32,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",10001108
"7785","Valor IBC",33,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",12914800
"7786","Valor IBC",34,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",36291270
"7787","Valor IBC",36,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",9004328
"7788","Valor IBC",37,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",8442895
"7789","Valor IBC",38,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",14127824
"7790","Valor IBC",39,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",42116792
"7791","Valor IBC",40,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",12940624
"7792","Valor IBC",41,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",2192178
"7793","Valor IBC",42,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",3684508
"7794","Valor IBC",43,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",1648474
"7795","Valor IBC",50,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",6595444
"7796","Valor IBC",51,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",679038
"7797","Valor IBC",52,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",6068582
"7798","Valor IBC",53,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",46874520
"7799","Valor IBC",58,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",5497200
"7800","Valor IBC",60,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",43353098
"7801","Valor IBC",61,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",8023666
"7802","Valor IBC",63,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",37792578
"7803","Valor IBC",66,"MASCULINO","2019/02/07","NO REPORTADO","25899 - Zipaquirá",26198820
"7804","Valor IBC",44,"MASCULINO","2019/02/08","NO REPORTADO","25899 - Zipaquirá",4080000
"7805","Valor IBC",23,"FEMENINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",4140580
"7806","Valor IBC",28,"FEMENINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",10704364
"7807","Valor IBC",30,"FEMENINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",8580002
"7808","Valor IBC",32,"FEMENINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",1656232
"7809","Valor IBC",38,"FEMENINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",6610000
"7810","Valor IBC",42,"FEMENINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",5651920
"7811","Valor IBC",44,"FEMENINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",6600000
"7812","Valor IBC",22,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",1656232
"7813","Valor IBC",23,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",2070290
"7814","Valor IBC",24,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",828116
"7815","Valor IBC",26,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",17449948
"7816","Valor IBC",27,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",828116
"7817","Valor IBC",31,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",552080
"7818","Valor IBC",35,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",6322408
"7819","Valor IBC",37,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",6144484
"7820","Valor IBC",38,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",8635720
"7821","Valor IBC",39,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",8188181
"7822","Valor IBC",40,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",8695380
"7823","Valor IBC",42,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",7489289
"7824","Valor IBC",44,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",6966888
"7825","Valor IBC",50,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",4432216
"7826","Valor IBC",51,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",10293284
"7827","Valor IBC",55,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",9249924
"7828","Valor IBC",56,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",6446176
"7829","Valor IBC",59,"MASCULINO","2019/02/11","NO REPORTADO","25899 - Zipaquirá",6400000
"7830","Valor IBC",23,"FEMENINO","2019/02/12","NO REPORTADO","25899 - Zipaquirá",3202052
"7831","Valor IBC",48,"FEMENINO","2019/02/12","NO REPORTADO","25899 - Zipaquirá",1656232
"7832","Valor IBC",56,"FEMENINO","2019/02/12","NO REPORTADO","25899 - Zipaquirá",1656232
"7833","Valor IBC",63,"MASCULINO","2019/02/12","NO REPORTADO","25899 - Zipaquirá",4.8e+07
"7834","Valor IBC",30,"FEMENINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",3710000
"7835","Valor IBC",47,"FEMENINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",7516718
"7836","Valor IBC",54,"FEMENINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",3229132
"7837","Valor IBC",23,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",1104156
"7838","Valor IBC",24,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",2496008
"7839","Valor IBC",26,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",8914220
"7840","Valor IBC",27,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",1104156
"7841","Valor IBC",29,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",5217960
"7842","Valor IBC",30,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",4873892
"7843","Valor IBC",32,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",2870804
"7844","Valor IBC",33,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",21357496
"7845","Valor IBC",34,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",5378580
"7846","Valor IBC",35,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",1711444
"7847","Valor IBC",36,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",17726613
"7848","Valor IBC",37,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",883324
"7849","Valor IBC",39,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",19437794
"7850","Valor IBC",40,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",10750744
"7851","Valor IBC",41,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",25442172
"7852","Valor IBC",43,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",14641048
"7853","Valor IBC",44,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",2833336
"7854","Valor IBC",45,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",3312464
"7855","Valor IBC",46,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",19779666
"7856","Valor IBC",48,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",4277716
"7857","Valor IBC",50,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",6351156
"7858","Valor IBC",52,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",15410216
"7859","Valor IBC",54,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",54346736
"7860","Valor IBC",55,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",14139636
"7861","Valor IBC",56,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",18099589
"7862","Valor IBC",58,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",25184548
"7863","Valor IBC",61,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",1450000
"7864","Valor IBC",62,"MASCULINO","2019/02/13","NO REPORTADO","25899 - Zipaquirá",37418296
"7865","Valor IBC",36,"FEMENINO","2019/02/15","NO REPORTADO","25899 - Zipaquirá",1190000
"7866","Valor IBC",22,"MASCULINO","2019/02/15","NO REPORTADO","25899 - Zipaquirá",220831
"7867","Valor IBC",61,"FEMENINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",8219400
"7868","Valor IBC",28,"MASCULINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",7018739
"7869","Valor IBC",31,"MASCULINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",6130312
"7870","Valor IBC",34,"MASCULINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",6e+05
"7871","Valor IBC",35,"MASCULINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",24387534
"7872","Valor IBC",37,"MASCULINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",6202569
"7873","Valor IBC",39,"MASCULINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",8208792
"7874","Valor IBC",41,"MASCULINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",10721940
"7875","Valor IBC",45,"MASCULINO","2019/02/18","NO REPORTADO","25899 - Zipaquirá",7399376
"7876","Valor IBC",29,"FEMENINO","2019/02/20","NO REPORTADO","25899 - Zipaquirá",3744000
"7877","Valor IBC",34,"FEMENINO","2019/02/20","NO REPORTADO","25899 - Zipaquirá",5200000
"7878","Valor IBC",25,"MASCULINO","2019/02/20","NO REPORTADO","25899 - Zipaquirá",4326528
"7879","Valor IBC",34,"MASCULINO","2019/02/20","NO REPORTADO","25899 - Zipaquirá",453336
"7880","Valor IBC",42,"MASCULINO","2019/02/20","NO REPORTADO","25899 - Zipaquirá",6784000
"7881","Valor IBC",61,"MASCULINO","2019/02/20","NO REPORTADO","25899 - Zipaquirá",10870000
"7882","Valor IBC",33,"FEMENINO","2019/02/22","NO REPORTADO","25899 - Zipaquirá",1680000
"7883","Valor IBC",27,"MASCULINO","2019/02/22","NO REPORTADO","25899 - Zipaquirá",3178184
"7884","Valor IBC",31,"MASCULINO","2019/02/22","NO REPORTADO","25899 - Zipaquirá",3621668
"7885","Valor IBC",36,"MASCULINO","2019/02/25","NO REPORTADO","25899 - Zipaquirá",1214696
"7886","Valor IBC",46,"MASCULINO","2019/02/27","NO REPORTADO","25899 - Zipaquirá",1656232
"7887","Valor IBC",50,"FEMENINO","2019/02/28","NO REPORTADO","25899 - Zipaquirá",3312464
"7888","Valor IBC",35,"MASCULINO","2019/02/28","NO REPORTADO","25899 - Zipaquirá",5987348
"7889","Valor IBC",37,"MASCULINO","2019/02/28","NO REPORTADO","25899 - Zipaquirá",9450000
"7890","Valor IBC",42,"MASCULINO","2019/02/28","NO REPORTADO","25899 - Zipaquirá",9690100
"7891","Valor IBC",43,"MASCULINO","2019/02/28","NO REPORTADO","25899 - Zipaquirá",5901000
