"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"240","Numero de Dias Cotizados",61,"FEMENINO","2019/03/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"241","Numero de Dias Cotizados",47,"MASCULINO","2019/03/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"242","Numero de Dias Cotizados",51,"MASCULINO","2019/03/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"243","Numero de Dias Cotizados",40,"MASCULINO","2019/04/01","NO REPORTADO","11001 - Bogotá, D.C.",120
"244","Numero de Dias Cotizados",27,"FEMENINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",8
"245","Numero de Dias Cotizados",29,"FEMENINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",120
"246","Numero de Dias Cotizados",32,"FEMENINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",120
"247","Numero de Dias Cotizados",46,"FEMENINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",120
"248","Numero de Dias Cotizados",47,"FEMENINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",120
"249","Numero de Dias Cotizados",28,"MASCULINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",120
"250","Numero de Dias Cotizados",35,"MASCULINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",16
"251","Numero de Dias Cotizados",51,"MASCULINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",120
"252","Numero de Dias Cotizados",72,"MASCULINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",90
"253","Numero de Dias Cotizados",84,"MASCULINO","2019/04/02","NO REPORTADO","11001 - Bogotá, D.C.",90
"254","Numero de Dias Cotizados",68,"MASCULINO","2019/04/03","NO REPORTADO","11001 - Bogotá, D.C.",96
"255","Numero de Dias Cotizados",30,"FEMENINO","2019/04/04","NO REPORTADO","11001 - Bogotá, D.C.",30
"256","Numero de Dias Cotizados",58,"FEMENINO","2019/04/04","NO REPORTADO","11001 - Bogotá, D.C.",120
"257","Numero de Dias Cotizados",35,"MASCULINO","2019/04/04","NO REPORTADO","11001 - Bogotá, D.C.",120
"258","Numero de Dias Cotizados",60,"MASCULINO","2019/04/04","NO REPORTADO","11001 - Bogotá, D.C.",66
"259","Numero de Dias Cotizados",54,"FEMENINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",114
"260","Numero de Dias Cotizados",61,"FEMENINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",90
"261","Numero de Dias Cotizados",66,"FEMENINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",90
"262","Numero de Dias Cotizados",68,"FEMENINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",90
"263","Numero de Dias Cotizados",24,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"264","Numero de Dias Cotizados",29,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",16
"265","Numero de Dias Cotizados",31,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"266","Numero de Dias Cotizados",32,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",60
"267","Numero de Dias Cotizados",33,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"268","Numero de Dias Cotizados",42,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",180
"269","Numero de Dias Cotizados",48,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",180
"270","Numero de Dias Cotizados",52,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"271","Numero de Dias Cotizados",62,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"272","Numero de Dias Cotizados",64,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",90
"273","Numero de Dias Cotizados",65,"MASCULINO","2019/04/05","NO REPORTADO","11001 - Bogotá, D.C.",240
"274","Numero de Dias Cotizados",22,"FEMENINO","2019/04/08","NO REPORTADO","11001 - Bogotá, D.C.",60
"275","Numero de Dias Cotizados",27,"FEMENINO","2019/04/08","NO REPORTADO","11001 - Bogotá, D.C.",180
"276","Numero de Dias Cotizados",22,"FEMENINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",60
"277","Numero de Dias Cotizados",37,"FEMENINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",30
"278","Numero de Dias Cotizados",60,"FEMENINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",30
"279","Numero de Dias Cotizados",27,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"280","Numero de Dias Cotizados",50,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"281","Numero de Dias Cotizados",57,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"282","Numero de Dias Cotizados",60,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",60
"283","Numero de Dias Cotizados",66,"MASCULINO","2019/04/10","NO REPORTADO","11001 - Bogotá, D.C.",60
"284","Numero de Dias Cotizados",37,"FEMENINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",30
"285","Numero de Dias Cotizados",56,"FEMENINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",120
"286","Numero de Dias Cotizados",60,"FEMENINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",30
"287","Numero de Dias Cotizados",62,"FEMENINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",180
"288","Numero de Dias Cotizados",22,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",120
"289","Numero de Dias Cotizados",28,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",120
"290","Numero de Dias Cotizados",29,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",120
"291","Numero de Dias Cotizados",39,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",180
"292","Numero de Dias Cotizados",46,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",120
"293","Numero de Dias Cotizados",64,"MASCULINO","2019/04/11","NO REPORTADO","11001 - Bogotá, D.C.",180
"294","Numero de Dias Cotizados",31,"FEMENINO","2019/04/16","NO REPORTADO","11001 - Bogotá, D.C.",120
"295","Numero de Dias Cotizados",34,"FEMENINO","2019/04/16","NO REPORTADO","11001 - Bogotá, D.C.",113
"296","Numero de Dias Cotizados",29,"MASCULINO","2019/04/16","NO REPORTADO","11001 - Bogotá, D.C.",120
"297","Numero de Dias Cotizados",31,"MASCULINO","2019/04/16","NO REPORTADO","11001 - Bogotá, D.C.",120
"298","Numero de Dias Cotizados",31,"FEMENINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",120
"299","Numero de Dias Cotizados",34,"MASCULINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",120
"300","Numero de Dias Cotizados",38,"MASCULINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",108
"301","Numero de Dias Cotizados",39,"MASCULINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",120
"302","Numero de Dias Cotizados",42,"MASCULINO","2019/04/22","NO REPORTADO","11001 - Bogotá, D.C.",120
"303","Numero de Dias Cotizados",61,"FEMENINO","2019/04/24","NO REPORTADO","11001 - Bogotá, D.C.",120
"304","Numero de Dias Cotizados",47,"MASCULINO","2019/04/24","NO REPORTADO","11001 - Bogotá, D.C.",120
"305","Numero de Dias Cotizados",51,"MASCULINO","2019/04/24","NO REPORTADO","11001 - Bogotá, D.C.",120
"306","Numero de Dias Cotizados",32,"FEMENINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",120
"307","Numero de Dias Cotizados",46,"FEMENINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",120
"308","Numero de Dias Cotizados",40,"MASCULINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",120
"309","Numero de Dias Cotizados",72,"MASCULINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",90
"310","Numero de Dias Cotizados",84,"MASCULINO","2019/05/03","NO REPORTADO","11001 - Bogotá, D.C.",90
"311","Numero de Dias Cotizados",27,"FEMENINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",120
"312","Numero de Dias Cotizados",29,"FEMENINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",120
"313","Numero de Dias Cotizados",41,"FEMENINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",36
"314","Numero de Dias Cotizados",47,"FEMENINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",120
"315","Numero de Dias Cotizados",28,"MASCULINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",120
"316","Numero de Dias Cotizados",35,"MASCULINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",240
"317","Numero de Dias Cotizados",51,"MASCULINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",116
"318","Numero de Dias Cotizados",60,"MASCULINO","2019/05/06","NO REPORTADO","11001 - Bogotá, D.C.",114
"319","Numero de Dias Cotizados",54,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",120
"320","Numero de Dias Cotizados",58,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",120
"321","Numero de Dias Cotizados",61,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",90
"322","Numero de Dias Cotizados",66,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",90
"323","Numero de Dias Cotizados",68,"FEMENINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",90
"324","Numero de Dias Cotizados",24,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",120
"325","Numero de Dias Cotizados",25,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",28
"326","Numero de Dias Cotizados",29,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",120
"327","Numero de Dias Cotizados",31,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",180
"328","Numero de Dias Cotizados",33,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",120
"329","Numero de Dias Cotizados",36,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",36
"330","Numero de Dias Cotizados",48,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",180
"331","Numero de Dias Cotizados",52,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",120
"332","Numero de Dias Cotizados",62,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",120
"333","Numero de Dias Cotizados",64,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",90
"334","Numero de Dias Cotizados",65,"MASCULINO","2019/05/08","NO REPORTADO","11001 - Bogotá, D.C.",240
"335","Numero de Dias Cotizados",22,"FEMENINO","2019/05/09","NO REPORTADO","11001 - Bogotá, D.C.",60
"336","Numero de Dias Cotizados",27,"FEMENINO","2019/05/09","NO REPORTADO","11001 - Bogotá, D.C.",180
"337","Numero de Dias Cotizados",36,"MASCULINO","2019/05/10","NO REPORTADO","11001 - Bogotá, D.C.",12
"338","Numero de Dias Cotizados",49,"MASCULINO","2019/05/10","NO REPORTADO","11001 - Bogotá, D.C.",60
"339","Numero de Dias Cotizados",57,"MASCULINO","2019/05/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"340","Numero de Dias Cotizados",68,"MASCULINO","2019/05/10","NO REPORTADO","11001 - Bogotá, D.C.",4
"341","Numero de Dias Cotizados",24,"FEMENINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",30
"342","Numero de Dias Cotizados",55,"FEMENINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",120
"343","Numero de Dias Cotizados",62,"FEMENINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",180
"344","Numero de Dias Cotizados",29,"MASCULINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",120
"345","Numero de Dias Cotizados",64,"MASCULINO","2019/05/13","NO REPORTADO","11001 - Bogotá, D.C.",180
"346","Numero de Dias Cotizados",56,"FEMENINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"347","Numero de Dias Cotizados",22,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"348","Numero de Dias Cotizados",28,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"349","Numero de Dias Cotizados",39,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",180
"350","Numero de Dias Cotizados",46,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"351","Numero de Dias Cotizados",50,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"352","Numero de Dias Cotizados",66,"MASCULINO","2019/05/14","NO REPORTADO","11001 - Bogotá, D.C.",60
"353","Numero de Dias Cotizados",31,"FEMENINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",120
"354","Numero de Dias Cotizados",34,"FEMENINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",120
"355","Numero de Dias Cotizados",29,"MASCULINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",120
"356","Numero de Dias Cotizados",31,"MASCULINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",120
"357","Numero de Dias Cotizados",46,"MASCULINO","2019/05/17","NO REPORTADO","11001 - Bogotá, D.C.",112
"358","Numero de Dias Cotizados",27,"MASCULINO","2019/05/20","NO REPORTADO","11001 - Bogotá, D.C.",120
"359","Numero de Dias Cotizados",31,"FEMENINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"360","Numero de Dias Cotizados",27,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",4
"361","Numero de Dias Cotizados",34,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"362","Numero de Dias Cotizados",38,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"363","Numero de Dias Cotizados",39,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"364","Numero de Dias Cotizados",42,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",300
"365","Numero de Dias Cotizados",44,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",56
"366","Numero de Dias Cotizados",45,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",116
"367","Numero de Dias Cotizados",55,"MASCULINO","2019/05/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"368","Numero de Dias Cotizados",48,"FEMENINO","2019/05/23","NO REPORTADO","11001 - Bogotá, D.C.",120
"369","Numero de Dias Cotizados",72,"FEMENINO","2019/05/23","NO REPORTADO","11001 - Bogotá, D.C.",120
"370","Numero de Dias Cotizados",51,"MASCULINO","2019/05/23","NO REPORTADO","11001 - Bogotá, D.C.",120
"371","Numero de Dias Cotizados",61,"MASCULINO","2019/05/23","NO REPORTADO","11001 - Bogotá, D.C.",78
"372","Numero de Dias Cotizados",61,"FEMENINO","2019/05/27","NO REPORTADO","11001 - Bogotá, D.C.",120
"373","Numero de Dias Cotizados",47,"MASCULINO","2019/05/27","NO REPORTADO","11001 - Bogotá, D.C.",120
"374","Numero de Dias Cotizados",51,"MASCULINO","2019/05/27","NO REPORTADO","11001 - Bogotá, D.C.",120
"375","Numero de Dias Cotizados",27,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",116
"376","Numero de Dias Cotizados",29,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"377","Numero de Dias Cotizados",32,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"378","Numero de Dias Cotizados",46,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"379","Numero de Dias Cotizados",47,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"380","Numero de Dias Cotizados",58,"FEMENINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"381","Numero de Dias Cotizados",28,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",110
"382","Numero de Dias Cotizados",35,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",40
"383","Numero de Dias Cotizados",51,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",120
"384","Numero de Dias Cotizados",72,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",90
"385","Numero de Dias Cotizados",84,"MASCULINO","2019/06/05","NO REPORTADO","11001 - Bogotá, D.C.",90
"386","Numero de Dias Cotizados",30,"FEMENINO","2019/06/06","NO REPORTADO","11001 - Bogotá, D.C.",30
"387","Numero de Dias Cotizados",41,"FEMENINO","2019/06/06","NO REPORTADO","11001 - Bogotá, D.C.",120
"388","Numero de Dias Cotizados",35,"MASCULINO","2019/06/06","NO REPORTADO","11001 - Bogotá, D.C.",120
"389","Numero de Dias Cotizados",60,"MASCULINO","2019/06/06","NO REPORTADO","11001 - Bogotá, D.C.",76
"390","Numero de Dias Cotizados",55,"FEMENINO","2019/06/07","NO REPORTADO","11001 - Bogotá, D.C.",180
"391","Numero de Dias Cotizados",22,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",60
"392","Numero de Dias Cotizados",27,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",180
"393","Numero de Dias Cotizados",37,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",30
"394","Numero de Dias Cotizados",54,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"395","Numero de Dias Cotizados",60,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",30
"396","Numero de Dias Cotizados",61,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",90
"397","Numero de Dias Cotizados",66,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",60
"398","Numero de Dias Cotizados",68,"FEMENINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",90
"399","Numero de Dias Cotizados",24,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"400","Numero de Dias Cotizados",25,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"401","Numero de Dias Cotizados",27,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",36
"402","Numero de Dias Cotizados",29,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"403","Numero de Dias Cotizados",31,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",180
"404","Numero de Dias Cotizados",33,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",114
"405","Numero de Dias Cotizados",36,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"406","Numero de Dias Cotizados",48,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",180
"407","Numero de Dias Cotizados",52,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",99
"408","Numero de Dias Cotizados",62,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",120
"409","Numero de Dias Cotizados",64,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",90
"410","Numero de Dias Cotizados",65,"MASCULINO","2019/06/10","NO REPORTADO","11001 - Bogotá, D.C.",240
"411","Numero de Dias Cotizados",39,"MASCULINO","2019/06/11","NO REPORTADO","11001 - Bogotá, D.C.",26
"412","Numero de Dias Cotizados",40,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",120
"413","Numero de Dias Cotizados",49,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",120
"414","Numero de Dias Cotizados",50,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",120
"415","Numero de Dias Cotizados",57,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",120
"416","Numero de Dias Cotizados",66,"MASCULINO","2019/06/12","NO REPORTADO","11001 - Bogotá, D.C.",62
"417","Numero de Dias Cotizados",24,"FEMENINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",30
"418","Numero de Dias Cotizados",56,"FEMENINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"419","Numero de Dias Cotizados",62,"FEMENINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",180
"420","Numero de Dias Cotizados",22,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"421","Numero de Dias Cotizados",27,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"422","Numero de Dias Cotizados",28,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"423","Numero de Dias Cotizados",29,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"424","Numero de Dias Cotizados",39,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"425","Numero de Dias Cotizados",46,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",120
"426","Numero de Dias Cotizados",64,"MASCULINO","2019/06/14","NO REPORTADO","11001 - Bogotá, D.C.",180
"427","Numero de Dias Cotizados",31,"FEMENINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",120
"428","Numero de Dias Cotizados",34,"FEMENINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",120
"429","Numero de Dias Cotizados",29,"MASCULINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",116
"430","Numero de Dias Cotizados",31,"MASCULINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",120
"431","Numero de Dias Cotizados",46,"MASCULINO","2019/06/17","NO REPORTADO","11001 - Bogotá, D.C.",60
"432","Numero de Dias Cotizados",31,"FEMENINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",118
"433","Numero de Dias Cotizados",27,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"434","Numero de Dias Cotizados",34,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"435","Numero de Dias Cotizados",38,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",108
"436","Numero de Dias Cotizados",39,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",120
"437","Numero de Dias Cotizados",42,"MASCULINO","2019/06/21","NO REPORTADO","11001 - Bogotá, D.C.",120
