"","Measures","Edad","Sexo","Hierarchy","Etnia","Municipio","value"
"2511","Número de Cotizantes",49,"FEMENINO","2019/11/25","OTRAS ETNIAS","25317 - Guachetá",1
"2512","Número de Cotizantes",63,"MASCULINO","2019/11/25","OTRAS ETNIAS","25317 - Guachetá",1
"2513","Número de Cotizantes",49,"FEMENINO","2019/12/19","OTRAS ETNIAS","25317 - Guachetá",1
"2514","Número de Cotizantes",63,"MASCULINO","2019/12/19","OTRAS ETNIAS","25317 - Guachetá",1
"2515","Número de Cotizantes",49,"FEMENINO","2020/01/22","OTRAS ETNIAS","25317 - Guachetá",1
"2516","Número de Cotizantes",63,"MASCULINO","2020/01/22","OTRAS ETNIAS","25317 - Guachetá",1
"2517","Número de Cotizantes",42,"MASCULINO","2019/04/22","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2518","Número de Cotizantes",42,"MASCULINO","2019/05/21","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2519","Número de Cotizantes",42,"MASCULINO","2019/06/21","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2520","Número de Cotizantes",42,"MASCULINO","2019/07/19","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2521","Número de Cotizantes",42,"MASCULINO","2019/08/22","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2522","Número de Cotizantes",42,"MASCULINO","2019/09/19","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2523","Número de Cotizantes",42,"MASCULINO","2019/10/21","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2524","Número de Cotizantes",42,"MASCULINO","2019/11/25","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2525","Número de Cotizantes",42,"MASCULINO","2019/12/19","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2526","Número de Cotizantes",42,"MASCULINO","2020/01/22","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","05001 - Medellín",1
"2527","Número de Cotizantes",43,"MASCULINO","2019/01/09","NO REPORTADO","05001 - Medellín",1
"2528","Número de Cotizantes",41,"MASCULINO","2019/01/11","NO REPORTADO","05001 - Medellín",1
"2529","Número de Cotizantes",43,"MASCULINO","2019/02/07","NO REPORTADO","05001 - Medellín",1
"2530","Número de Cotizantes",41,"MASCULINO","2019/02/13","NO REPORTADO","05001 - Medellín",1
"2531","Número de Cotizantes",43,"MASCULINO","2019/03/07","NO REPORTADO","05001 - Medellín",1
"2532","Número de Cotizantes",41,"MASCULINO","2019/03/13","NO REPORTADO","05001 - Medellín",1
"2533","Número de Cotizantes",43,"MASCULINO","2019/04/05","NO REPORTADO","05001 - Medellín",1
"2534","Número de Cotizantes",41,"MASCULINO","2019/04/11","NO REPORTADO","05001 - Medellín",1
"2535","Número de Cotizantes",36,"MASCULINO","2019/04/22","NO REPORTADO","05001 - Medellín",1
"2536","Número de Cotizantes",43,"MASCULINO","2019/05/08","NO REPORTADO","05001 - Medellín",1
"2537","Número de Cotizantes",41,"MASCULINO","2019/05/14","NO REPORTADO","05001 - Medellín",1
"2538","Número de Cotizantes",36,"MASCULINO","2019/05/21","NO REPORTADO","05001 - Medellín",1
"2539","Número de Cotizantes",43,"MASCULINO","2019/06/10","NO REPORTADO","05001 - Medellín",1
"2540","Número de Cotizantes",41,"MASCULINO","2019/06/14","NO REPORTADO","05001 - Medellín",1
"2541","Número de Cotizantes",43,"MASCULINO","2019/07/10","NO REPORTADO","05001 - Medellín",1
"2542","Número de Cotizantes",41,"MASCULINO","2019/07/12","NO REPORTADO","05001 - Medellín",1
"2543","Número de Cotizantes",43,"MASCULINO","2019/08/08","NO REPORTADO","05001 - Medellín",1
"2544","Número de Cotizantes",41,"MASCULINO","2019/08/14","NO REPORTADO","05001 - Medellín",1
"2545","Número de Cotizantes",43,"MASCULINO","2019/09/06","NO REPORTADO","05001 - Medellín",1
"2546","Número de Cotizantes",41,"MASCULINO","2019/09/12","NO REPORTADO","05001 - Medellín",1
"2547","Número de Cotizantes",43,"MASCULINO","2019/10/07","NO REPORTADO","05001 - Medellín",1
"2548","Número de Cotizantes",41,"MASCULINO","2019/10/11","NO REPORTADO","05001 - Medellín",1
"2549","Número de Cotizantes",43,"MASCULINO","2019/11/08","NO REPORTADO","05001 - Medellín",1
"2550","Número de Cotizantes",41,"MASCULINO","2019/11/15","NO REPORTADO","05001 - Medellín",1
"2551","Número de Cotizantes",43,"MASCULINO","2019/12/06","NO REPORTADO","05001 - Medellín",1
"2552","Número de Cotizantes",41,"MASCULINO","2019/12/12","NO REPORTADO","05001 - Medellín",1
"2553","Número de Cotizantes",41,"MASCULINO","2020/01/02","NO REPORTADO","05001 - Medellín",1
"2554","Número de Cotizantes",43,"MASCULINO","2020/01/09","NO REPORTADO","05001 - Medellín",1
"2555","Número de Cotizantes",36,"MASCULINO","2019/08/22","NO REPORTADO","05030 - Amagá",1
"2556","Número de Cotizantes",36,"MASCULINO","2019/09/19","NO REPORTADO","05030 - Amagá",1
"2557","Número de Cotizantes",30,"MASCULINO","2019/05/08","NO REPORTADO","68147 - Capitanejo",1
"2558","Número de Cotizantes",30,"MASCULINO","2019/06/10","NO REPORTADO","68147 - Capitanejo",1
"2559","Número de Cotizantes",43,"MASCULINO","2019/01/10","NO REPORTADO","85010 - Aguazul",1
"2560","Número de Cotizantes",43,"MASCULINO","2019/02/11","NO REPORTADO","85010 - Aguazul",1
"2561","Número de Cotizantes",43,"MASCULINO","2019/03/11","NO REPORTADO","85010 - Aguazul",1
"2562","Número de Cotizantes",25,"FEMENINO","2019/04/22","NO REPORTADO","85010 - Aguazul",1
"2563","Número de Cotizantes",25,"FEMENINO","2019/05/21","NO REPORTADO","85010 - Aguazul",1
"2564","Número de Cotizantes",25,"FEMENINO","2019/06/21","NO REPORTADO","85010 - Aguazul",1
"2565","Número de Cotizantes",25,"FEMENINO","2019/07/19","NO REPORTADO","85010 - Aguazul",1
"2566","Número de Cotizantes",25,"FEMENINO","2019/08/22","NO REPORTADO","85010 - Aguazul",1
"2567","Número de Cotizantes",25,"FEMENINO","2019/09/19","NO REPORTADO","85010 - Aguazul",1
"2568","Número de Cotizantes",25,"FEMENINO","2019/10/21","NO REPORTADO","85010 - Aguazul",1
"2569","Número de Cotizantes",25,"FEMENINO","2019/11/25","NO REPORTADO","85010 - Aguazul",1
"2570","Número de Cotizantes",25,"FEMENINO","2019/12/19","NO REPORTADO","85010 - Aguazul",1
"2571","Número de Cotizantes",25,"FEMENINO","2020/01/22","NO REPORTADO","85010 - Aguazul",1
"2572","Número de Cotizantes",54,"MASCULINO","2019/09/09","NO REPORTADO","25295 - Gachancipá",1
"2573","Número de Cotizantes",54,"MASCULINO","2019/10/09","NO REPORTADO","25295 - Gachancipá",1
"2574","Número de Cotizantes",54,"MASCULINO","2019/11/08","NO REPORTADO","25295 - Gachancipá",1
"2575","Número de Cotizantes",54,"MASCULINO","2019/12/06","NO REPORTADO","25295 - Gachancipá",1
"2576","Número de Cotizantes",54,"MASCULINO","2020/01/07","NO REPORTADO","25295 - Gachancipá",1
"2577","Número de Cotizantes",29,"MASCULINO","2019/01/17","INDÍGENA","25224 - Cucunubá",1
"2578","Número de Cotizantes",29,"MASCULINO","2019/02/20","INDÍGENA","25224 - Cucunubá",1
"2579","Número de Cotizantes",29,"MASCULINO","2019/03/21","INDÍGENA","25224 - Cucunubá",1
"2580","Número de Cotizantes",29,"MASCULINO","2019/04/24","INDÍGENA","25224 - Cucunubá",1
"2581","Número de Cotizantes",29,"MASCULINO","2019/05/21","INDÍGENA","25224 - Cucunubá",1
"2582","Número de Cotizantes",29,"MASCULINO","2019/06/25","INDÍGENA","25224 - Cucunubá",1
"2583","Número de Cotizantes",29,"MASCULINO","2019/07/23","INDÍGENA","25224 - Cucunubá",1
"2584","Número de Cotizantes",29,"MASCULINO","2019/08/23","INDÍGENA","25224 - Cucunubá",1
"2585","Número de Cotizantes",29,"MASCULINO","2019/09/23","INDÍGENA","25224 - Cucunubá",1
"2586","Número de Cotizantes",29,"MASCULINO","2019/10/22","INDÍGENA","25224 - Cucunubá",1
"2587","Número de Cotizantes",29,"MASCULINO","2019/11/26","INDÍGENA","25224 - Cucunubá",1
"2588","Número de Cotizantes",29,"MASCULINO","2019/12/19","INDÍGENA","25224 - Cucunubá",1
"2589","Número de Cotizantes",29,"MASCULINO","2020/01/21","INDÍGENA","25224 - Cucunubá",1
"2590","Número de Cotizantes",35,"MASCULINO","2019/01/09","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2591","Número de Cotizantes",35,"MASCULINO","2019/02/05","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2592","Número de Cotizantes",35,"MASCULINO","2019/03/05","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2593","Número de Cotizantes",35,"MASCULINO","2019/04/02","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2594","Número de Cotizantes",35,"MASCULINO","2019/05/06","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2595","Número de Cotizantes",35,"MASCULINO","2019/06/05","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2596","Número de Cotizantes",35,"MASCULINO","2019/07/02","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2597","Número de Cotizantes",35,"MASCULINO","2019/08/05","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2598","Número de Cotizantes",35,"MASCULINO","2019/09/04","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2599","Número de Cotizantes",35,"MASCULINO","2019/10/03","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2600","Número de Cotizantes",35,"MASCULINO","2019/11/05","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2601","Número de Cotizantes",35,"MASCULINO","2019/12/03","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2602","Número de Cotizantes",35,"MASCULINO","2020/01/07","NEGRO, MULATO, AFROCOLOMBIANO O AFRODESC","25224 - Cucunubá",1
"2603","Número de Cotizantes",35,"MASCULINO","2019/01/02","NO REPORTADO","25224 - Cucunubá",1
"2604","Número de Cotizantes",33,"MASCULINO","2019/01/04","NO REPORTADO","25224 - Cucunubá",1
"2605","Número de Cotizantes",22,"FEMENINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2606","Número de Cotizantes",43,"FEMENINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2607","Número de Cotizantes",25,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",3
"2608","Número de Cotizantes",26,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",2
"2609","Número de Cotizantes",29,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2610","Número de Cotizantes",32,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2611","Número de Cotizantes",33,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2612","Número de Cotizantes",36,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2613","Número de Cotizantes",42,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2614","Número de Cotizantes",43,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2615","Número de Cotizantes",50,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2616","Número de Cotizantes",66,"MASCULINO","2019/01/09","NO REPORTADO","25224 - Cucunubá",1
"2617","Número de Cotizantes",26,"MASCULINO","2019/01/10","NO REPORTADO","25224 - Cucunubá",1
"2618","Número de Cotizantes",39,"MASCULINO","2019/01/10","NO REPORTADO","25224 - Cucunubá",1
"2619","Número de Cotizantes",41,"MASCULINO","2019/01/10","NO REPORTADO","25224 - Cucunubá",1
"2620","Número de Cotizantes",64,"MASCULINO","2019/01/10","NO REPORTADO","25224 - Cucunubá",1
"2621","Número de Cotizantes",22,"MASCULINO","2019/01/15","NO REPORTADO","25224 - Cucunubá",1
"2622","Número de Cotizantes",47,"MASCULINO","2019/01/15","NO REPORTADO","25224 - Cucunubá",1
"2623","Número de Cotizantes",50,"MASCULINO","2019/01/15","NO REPORTADO","25224 - Cucunubá",1
"2624","Número de Cotizantes",61,"MASCULINO","2019/01/15","NO REPORTADO","25224 - Cucunubá",1
"2625","Número de Cotizantes",62,"MASCULINO","2019/01/15","NO REPORTADO","25224 - Cucunubá",1
"2626","Número de Cotizantes",25,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2627","Número de Cotizantes",26,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2628","Número de Cotizantes",28,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2629","Número de Cotizantes",30,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2630","Número de Cotizantes",31,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",2
"2631","Número de Cotizantes",33,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2632","Número de Cotizantes",35,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2633","Número de Cotizantes",36,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2634","Número de Cotizantes",38,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",2
"2635","Número de Cotizantes",46,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",2
"2636","Número de Cotizantes",47,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2637","Número de Cotizantes",52,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2638","Número de Cotizantes",62,"MASCULINO","2019/01/17","NO REPORTADO","25224 - Cucunubá",1
"2639","Número de Cotizantes",35,"MASCULINO","2019/02/04","NO REPORTADO","25224 - Cucunubá",1
"2640","Número de Cotizantes",22,"FEMENINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2641","Número de Cotizantes",43,"FEMENINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2642","Número de Cotizantes",25,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",3
"2643","Número de Cotizantes",26,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",2
"2644","Número de Cotizantes",32,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2645","Número de Cotizantes",33,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2646","Número de Cotizantes",36,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2647","Número de Cotizantes",42,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2648","Número de Cotizantes",43,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2649","Número de Cotizantes",50,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2650","Número de Cotizantes",66,"MASCULINO","2019/02/05","NO REPORTADO","25224 - Cucunubá",1
"2651","Número de Cotizantes",33,"MASCULINO","2019/02/06","NO REPORTADO","25224 - Cucunubá",1
"2652","Número de Cotizantes",26,"MASCULINO","2019/02/07","NO REPORTADO","25224 - Cucunubá",1
"2653","Número de Cotizantes",29,"MASCULINO","2019/02/07","NO REPORTADO","25224 - Cucunubá",1
"2654","Número de Cotizantes",26,"MASCULINO","2019/02/08","NO REPORTADO","25224 - Cucunubá",1
"2655","Número de Cotizantes",39,"MASCULINO","2019/02/08","NO REPORTADO","25224 - Cucunubá",1
"2656","Número de Cotizantes",41,"MASCULINO","2019/02/08","NO REPORTADO","25224 - Cucunubá",1
"2657","Número de Cotizantes",64,"MASCULINO","2019/02/08","NO REPORTADO","25224 - Cucunubá",1
"2658","Número de Cotizantes",22,"MASCULINO","2019/02/11","NO REPORTADO","25224 - Cucunubá",1
"2659","Número de Cotizantes",25,"MASCULINO","2019/02/11","NO REPORTADO","25224 - Cucunubá",1
"2660","Número de Cotizantes",37,"MASCULINO","2019/02/11","NO REPORTADO","25224 - Cucunubá",1
"2661","Número de Cotizantes",47,"MASCULINO","2019/02/11","NO REPORTADO","25224 - Cucunubá",1
"2662","Número de Cotizantes",50,"MASCULINO","2019/02/11","NO REPORTADO","25224 - Cucunubá",1
"2663","Número de Cotizantes",61,"MASCULINO","2019/02/11","NO REPORTADO","25224 - Cucunubá",1
"2664","Número de Cotizantes",62,"MASCULINO","2019/02/11","NO REPORTADO","25224 - Cucunubá",1
"2665","Número de Cotizantes",26,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2666","Número de Cotizantes",28,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2667","Número de Cotizantes",30,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2668","Número de Cotizantes",31,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",2
"2669","Número de Cotizantes",33,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2670","Número de Cotizantes",36,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2671","Número de Cotizantes",38,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2672","Número de Cotizantes",46,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",2
"2673","Número de Cotizantes",47,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2674","Número de Cotizantes",52,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2675","Número de Cotizantes",62,"MASCULINO","2019/02/18","NO REPORTADO","25224 - Cucunubá",1
"2676","Número de Cotizantes",25,"MASCULINO","2019/02/20","NO REPORTADO","25224 - Cucunubá",1
"2677","Número de Cotizantes",26,"MASCULINO","2019/02/20","NO REPORTADO","25224 - Cucunubá",1
"2678","Número de Cotizantes",27,"MASCULINO","2019/02/20","NO REPORTADO","25224 - Cucunubá",1
"2679","Número de Cotizantes",35,"MASCULINO","2019/02/20","NO REPORTADO","25224 - Cucunubá",1
"2680","Número de Cotizantes",38,"MASCULINO","2019/02/20","NO REPORTADO","25224 - Cucunubá",1
"2681","Número de Cotizantes",35,"MASCULINO","2019/03/04","NO REPORTADO","25224 - Cucunubá",1
"2682","Número de Cotizantes",22,"FEMENINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2683","Número de Cotizantes",43,"FEMENINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2684","Número de Cotizantes",25,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",3
"2685","Número de Cotizantes",26,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",2
"2686","Número de Cotizantes",27,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2687","Número de Cotizantes",32,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2688","Número de Cotizantes",33,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",2
"2689","Número de Cotizantes",35,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2690","Número de Cotizantes",36,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2691","Número de Cotizantes",39,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2692","Número de Cotizantes",42,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2693","Número de Cotizantes",43,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",2
"2694","Número de Cotizantes",50,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2695","Número de Cotizantes",66,"MASCULINO","2019/03/05","NO REPORTADO","25224 - Cucunubá",1
"2696","Número de Cotizantes",22,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2697","Número de Cotizantes",25,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2698","Número de Cotizantes",26,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2699","Número de Cotizantes",29,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2700","Número de Cotizantes",37,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2701","Número de Cotizantes",47,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2702","Número de Cotizantes",50,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2703","Número de Cotizantes",61,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2704","Número de Cotizantes",62,"MASCULINO","2019/03/07","NO REPORTADO","25224 - Cucunubá",1
"2705","Número de Cotizantes",36,"FEMENINO","2019/03/12","NO REPORTADO","25224 - Cucunubá",1
"2706","Número de Cotizantes",40,"FEMENINO","2019/03/12","NO REPORTADO","25224 - Cucunubá",1
