scope_code,department_code,department,municipality,update_mdhm,advance_number,tables_total,tables_reported,tables_reported_pct,census_total,voters,voters_pct,abstention,abstention_pct,valid_votes,valid_votes_pct,blank_votes,blank_votes_pct,null_votes,null_votes_pct,unmarked_votes,unmarked_votes_pct,candidate_votes_total,candidate_votes_total_pct,party_code,party_name,party_color,candidate_code,sort_order,president,vice_president,votes,votes_pct
15235,15,CUNDINAMARCA,SASAIMA,05311721,12,29,29,100%,9558,6148,"64,32%",3410,"35,67%",6052,"98,43%",107,"1,76%",73,"1,18%",23,"0,37%",5945,"98,23%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,8,"0,13%"
15235,15,CUNDINAMARCA,SASAIMA,05311721,12,29,29,100%,9558,6148,"64,32%",3410,"35,67%",6052,"98,43%",107,"1,76%",73,"1,18%",23,"0,37%",5945,"98,23%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,5,"0,08%"
15235,15,CUNDINAMARCA,SASAIMA,05311721,12,29,29,100%,9558,6148,"64,32%",3410,"35,67%",6052,"98,43%",107,"1,76%",73,"1,18%",23,"0,37%",5945,"98,23%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,"0,06%"
15235,15,CUNDINAMARCA,SASAIMA,05311721,12,29,29,100%,9558,6148,"64,32%",3410,"35,67%",6052,"98,43%",107,"1,76%",73,"1,18%",23,"0,37%",5945,"98,23%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,3,"0,04%"
15235,15,CUNDINAMARCA,SASAIMA,05311721,12,29,29,100%,9558,6148,"64,32%",3410,"35,67%",6052,"98,43%",107,"1,76%",73,"1,18%",23,"0,37%",5945,"98,23%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,"0,01%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2970,"43,33%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,2779,"40,54%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,418,"6,09%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,286,"4,17%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,134,"1,95%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,66,"0,96%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,15,"0,21%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,12,"0,17%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,10,"0,14%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,3,"0,04%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,3,"0,04%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,1,"0,01%"
15238,15,CUNDINAMARCA,SESQUILE,05311721,10,29,29,100%,9784,7075,"72,31%",2709,"27,68%",6854,"96,87%",157,"2,29%",202,"2,85%",19,"0,26%",6697,"97,70%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0%
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,8296,"44,40%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,7196,"38,51%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1387,"7,42%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,718,"3,84%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,334,"1,78%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,237,"1,26%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,38,"0,20%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,36,"0,19%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,21,"0,11%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,18,"0,09%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,13,"0,06%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,5,"0,02%"
15239,15,CUNDINAMARCA,SIBATE,05311756,12,83,83,100%,28107,19037,"67,73%",9070,"32,26%",18682,"98,13%",382,"2,04%",330,"1,73%",25,"0,13%",18300,"97,95%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,"0,01%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,7081,"53,34%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,3962,"29,84%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1369,"10,31%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,345,"2,59%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,141,"1,06%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,140,"1,05%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,20,"0,15%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,16,"0,12%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,15,"0,11%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,12,"0,09%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,9,"0,06%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,6,"0,04%"
15241,15,CUNDINAMARCA,SILVANIA,05311731,14,61,61,100%,20556,13475,"65,55%",7081,"34,44%",13275,"98,51%",159,"1,19%",172,"1,27%",28,"0,20%",13116,"98,80%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0%
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4122,"60,48%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1679,"24,63%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,404,"5,92%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,257,"3,77%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,95,"1,39%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,82,"1,20%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,13,"0,19%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,8,"0,11%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,5,"0,07%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,5,"0,07%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,3,"0,04%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,3,"0,04%"
15244,15,CUNDINAMARCA,SIMIJACA,05311706,9,31,31,100%,10287,6891,"66,98%",3396,"33,01%",6815,"98,89%",137,"2,01%",66,"0,95%",10,"0,14%",6678,"97,98%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,"0,02%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,139603,"54,72%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,72682,"28,49%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,17093,"6,70%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,10616,"4,16%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,5782,"2,26%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,2362,"0,92%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,542,"0,21%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,409,"0,16%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,221,"0,08%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,186,"0,07%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,144,"0,05%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,132,"0,05%"
15247,15,CUNDINAMARCA,SOACHA,05311844,26,1046,1046,100%,362686,259197,"71,46%",103489,"28,53%",255080,"98,41%",5239,"2,05%",3895,"1,50%",222,"0,08%",249841,"97,94%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,69,"0,02%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,7099,"43,84%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,5829,"36,00%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1267,"7,82%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,1021,"6,30%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,366,"2,26%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,156,"0,96%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,28,"0,17%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,23,"0,14%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,9,"0,05%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,9,"0,05%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,7,"0,04%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,6,"0,03%"
15250,15,CUNDINAMARCA,SOPO,05311801,16,64,64,100%,21119,16417,"77,73%",4702,"22,26%",16190,"98,61%",367,"2,26%",210,"1,27%",17,"0,10%",15823,"97,73%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,3,"0,01%"
15256,15,CUNDINAMARCA,SUBACHOQUE,05311721,11,40,40,100%,13337,9917,"74,35%",3420,"25,64%",9780,"98,61%",195,"1,99%",130,"1,31%",7,"0,07%",9585,"98,00%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,5771,"59,00%"
15256,15,CUNDINAMARCA,SUBACHOQUE,05311721,11,40,40,100%,13337,9917,"74,35%",3420,"25,64%",9780,"98,61%",195,"1,99%",130,"1,31%",7,"0,07%",9585,"98,00%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,2160,"22,08%"
